episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,2668816.3527031075,131221.80310264233,10726,14509,108000.31048327337,10.069020183038726,0.32027698299345086
2,2712420.284473633,129802.82840820467,10359,15317,100217.60845757624,9.67444815692405,0.37950675247738996
3,2732567.772529272,121926.29847870657,9661,16440,90308.26524213358,9.347714029824406,0.2908978363284014
4,2737129.6136118053,127811.85529824179,10409,16325,96644.30159781473,9.284686482641439,0.43339515791805827
5,2760787.2347015594,128918.00563320018,10339,16772,91784.47514377488,8.877500255708954,0.6450725006018478
6,2803012.9438046217,124877.7605847606,9856,17670,85659.61422188063,8.691113455953799,0.26735852944852617
7,2834048.0378409447,119475.89524289095,9151,18688,76887.97906348744,8.402139554528187,0.08798234221572104
8,2827008.0442302935,124716.11353409474,9677,18415,80211.52985778947,8.28888393694218,0.5147996824913713
9,2828654.9231640124,132388.61702574138,10405,18101,84905.57441179191,8.16007442689014,0.6163836265807028
10,2820518.195602088,125813.97386978175,9739,18574,78386.82239841501,8.04875473851679,0.31673098844574227
11,2821026.2587658484,131831.5167446379,10206,18270,79693.85335176448,7.8085296249034375,0.47607353005721054
12,2830141.9673879044,128013.1362019589,9709,18775,73827.3152049839,7.6040081578930785,0.43104021171390433
13,2834181.365319874,124071.31887123465,9579,18937,75830.30156748975,7.916306667448559,0.32619423380619533
14,2831628.069882414,120181.38330671894,9249,19285,71925.56375830337,7.776577333582373,0.16939752670453848
15,2819319.329712886,120696.9492014803,9314,19291,70136.12003191363,7.5301825243626395,0.7223813082874115
16,2828492.854007674,119784.54347803739,9137,19438,68846.82093392772,7.53494811578502,0.4658755561447768
17,2842603.3594532306,120063.03736390678,9097,19766,67742.18503706624,7.446651097841733,0.4247430651226623
18,2836572.7642160496,123746.6967581869,9270,19502,66508.85626591569,7.174633901393278,0.21972665596590435
19,2851784.26721522,117736.70076708279,8632,20192,60231.00860911457,6.9776423319178145,0.7175002519295286
20,2844829.9047758146,122108.77602439304,8822,20030,60385.47254937095,6.844873333639872,0.6727596474186246
21,2865516.678677566,119150.8337668163,8747,20405,57823.33055454906,6.610647142397286,0.29904156714047975
22,2858843.34135902,116900.02913932694,8339,20626,55089.03098054872,6.606191507440786,0.43469623817419856
23,2871068.5282570315,120070.44115736862,8587,20442,56413.389373096514,6.569627270652907,0.2788906882322308
24,2856736.367537895,118388.8384851753,8495,20541,56096.2862129315,6.603447464735904,0.5027672420453946
25,2874029.778824782,120416.8376734068,8611,20604,55726.58753252336,6.471558185172844,0.6248834128740066
26,2866818.704960958,121089.0674255606,8575,20541,54197.6667659168,6.320427611185633,0.154096258145303
27,2865909.0725489925,122609.93819282281,8671,20568,53723.57798421354,6.195776494546596,0.6022139353711635
28,2859919.736908346,122343.05595067517,8634,20594,53638.07608337781,6.212424841716216,0.40566777509539026
29,2868664.6245734543,117476.36219029978,8285,21055,51532.6187704561,6.2199901955891495,0.3998995007040921
30,2876800.8872179897,118997.34691080639,8333,21031,51468.277274579654,6.176440330562781,0.6718178482758657
31,2865118.12826691,116931.0632426072,8098,21082,48720.65919593991,6.016381723381071,0.43902307370253724
32,2849075.7882763227,122049.9546322916,8437,20599,50465.8280138088,5.981489630651748,0.5009244547948503
33,2872329.558231507,118115.8349280199,8098,21036,48367.18455354357,5.972732100956232,0.5800597934115387
34,2877494.881958505,121392.0336384792,8309,20811,48906.818209152894,5.886005320634601,0.34574137332966415
35,2889135.1877913265,120309.51616478611,8314,20945,48532.72805055452,5.837470297155944,0.4737776883474054
36,2854373.496716429,117034.15740623638,8048,20911,47410.45229072844,5.89096077171079,0.3234587425325364
37,2858601.9609587537,121397.79839126598,8327,20768,47982.80127890494,5.762315513258669,0.3339901112459185
38,2872763.0786292707,118548.63106844755,8142,21100,47216.76288083911,5.799160265394143,0.4158796752907032
39,2873019.097737333,122334.6353584619,8335,20902,47149.643217900644,5.65682582098388,0.4340346751763532
40,2884734.5780214816,116953.64529689788,7922,21257,44429.61468502958,5.6083835754897216,0.5472117311094846
41,2894273.5979326144,122468.16686018553,8366,21043,47780.37574156476,5.711256961697916,0.4868186705211122
42,2886973.079923762,117502.29043894484,7958,21312,44146.82934730072,5.5474779275321335,0.2400474298895485
43,2888386.0140435677,122273.01480851439,8268,21098,44731.906993117234,5.4102451612381754,0.5049470803063845
44,2878145.1189801316,121657.42339677644,8198,21000,44998.88080221694,5.489007172751517,0.5289490166537316
45,2889452.8472831957,119140.55050888314,7967,21238,43007.26050029704,5.398175034554668,0.27603572851080815
46,2900470.4248099397,120254.3556426654,7989,21388,42850.54925288075,5.363693735496401,0.5405140288214978
47,2885708.047326275,121122.10041589657,8089,21265,43493.88331898289,5.376917210901581,0.34263965735772794
48,2891348.3204947426,120210.83961302279,8042,21425,43829.86212493709,5.450119637520156,0.4392829802228234
49,2877006.671742948,117792.73398501283,7822,21571,41279.85794019642,5.277404492482284,0.3241540020112329
50,2875841.7918295,120233.58130944539,8110,21384,43823.30587932497,5.403613548622068,0.37551870670598514
51,2883963.1275239703,121488.85482832478,8142,21396,43340.34418929214,5.323058731183019,0.6776268687474742
52,2890236.556786434,119999.63388272589,8039,21540,42891.15613630545,5.335384517515294,0.4385137129599118
53,2888599.1834603436,123094.97035929465,8243,21290,43846.02549644071,5.319183003328971,0.4494279348327752
