episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,3944951.61314121,200834.12889775247,16034,21322,159815.56863058213,9.967292542758022,0.5964721540792963
2,4178423.851356228,190198.31341103825,15190,24522,150689.03781263076,9.920278987006634,0.5156563353569363
3,4342553.469306066,197199.86325363847,15843,26113,150698.49700682383,9.51199248922703,0.3827635519691759
4,4482287.100716795,194598.39224881426,15681,28167,148654.06221022946,9.479884076922993,0.39311712666119986
5,4601501.517955159,202391.47432902906,16241,29279,148547.96335417734,9.146478871632125,0.07005250548168596
6,4657091.543314122,185881.84342713424,14716,31712,131847.60863395472,8.959473269499505,0.2453338326219611
7,4697879.025909549,189921.65215725597,14925,32116,131142.44910813097,8.786763759338758,0.47303314421841236
8,4763123.63722041,191913.98057202672,14724,33405,122673.3638351955,8.33152430285218,0.6468587322117413
9,4783984.244507559,191381.7489945008,14910,33424,126798.64658607414,8.504268718046555,0.3550268596699321
10,4801346.716862094,194966.17745800468,14828,33857,120075.49362169855,8.097888698522967,0.5813174272783448
11,4830368.258523147,187560.34790845518,14294,34748,116619.12462240565,8.158606731664031,0.3812004284946898
12,4837804.467819365,191571.17847437097,14430,34830,114857.21817717553,7.959613179291443,0.629391918008389
13,4861798.819398439,190144.99897394556,14419,35363,115309.08002297074,7.9970233735328895,0.4461183342965165
14,4884653.0334767345,189982.21862856043,14021,35856,107324.54247878563,7.654556913115015,0.4146458204217551
15,4898406.880645113,191101.42571979525,14257,35789,109592.620853207,7.686934197461388,0.18422525266112694
16,4894342.181623338,191356.4212751769,14011,35969,103957.01811975108,7.419671552333957,0.6619683066250701
17,4885856.9282491,197347.02300862808,14330,35681,102598.7479936078,7.1597172361205725,0.4166285352041842
18,4897428.342736955,193472.45366122454,14142,36104,103042.9240934981,7.286304913979501,0.6845808106569367
19,4932949.247699115,201287.63341608056,14814,35840,106082.8849427142,7.160988588005549,0.3746347338980065
20,4923439.718451557,193418.68395445493,13998,36460,99564.03323126383,7.112732764056568,0.36041098407801053
21,4937688.153294791,194956.01665205456,13991,36744,96716.87558557227,6.912792193951273,0.4167668559902893
22,4961227.022626146,196835.1455353648,14196,36911,97451.97976020585,6.864749208242171,0.3351320355313926
23,4958169.187334228,195408.57522443522,13884,37171,93318.87840243029,6.7213251514282835,0.44239029840618893
24,4949391.267548551,197926.93526112777,13766,37174,89696.97066125809,6.515833986725126,0.3892435117519905
25,4956188.090808494,199942.11262546614,14100,37237,92694.56434093528,6.574082577371296,0.40209742935610676
26,4966124.980669591,199121.5288302245,13916,37530,89901.72136941983,6.460313406828099,0.23044387450861287
27,4937044.80636435,203211.92590215962,14186,37109,89144.8714288524,6.284003343356296,0.4517197696947922
28,4910052.932662714,205043.3156362729,14302,36492,89499.04325432586,6.257799136786874,0.4126272218290665
29,4946268.6242898675,202176.99095147895,14031,37186,87242.94123071778,6.217870517476857,0.3054505458205536
30,4958148.440501699,201898.6401673659,13851,37322,84038.42265732793,6.06731807503631,0.24311596629992788
31,4952090.158855354,200515.10165589434,13814,37396,83889.94535066443,6.072820714540643,0.36270081693174405
32,4959546.510821423,204904.6326967198,14044,37153,84675.42495691894,6.029295425585228,0.3701458202495536
33,4954630.635286329,203505.1223939174,13785,37478,81133.28143126135,5.885620705931182,0.23885526683540553
34,4928466.497506232,204393.0512237254,13889,37210,81939.19242464806,5.899574657977396,0.4270597169710445
35,4963725.575698496,203109.15330892813,13757,37620,81066.67636614347,5.892758331478045,0.2988968615581964
36,4966085.0105576655,204914.53524949573,13805,37538,81325.46092940343,5.891014917015823,0.4634680868906074
37,4983012.713021266,204230.0499624541,13702,37758,79490.40783477055,5.80137263427022,0.40561257106123444
38,4947724.904571314,207329.0951661695,13932,37387,79344.584849124,5.695132418111111,0.47678487774340195
39,4953266.675209965,205606.40418760176,13882,37544,79656.21164011533,5.738093332381165,0.47877701293648056
40,4914748.897679467,204142.68390437312,13846,37338,78812.33142542122,5.692064959224412,0.3999892776331484
41,4924027.606725845,204816.57494357892,13741,37423,76636.09456441573,5.5771846710149,0.2893911271125564
42,4971600.6517771855,212481.6914193801,14247,37566,78578.24579228136,5.515424004511923,0.17746274054914146
43,4952487.9887596555,211044.27228551605,14119,37409,76885.13185139766,5.44550831159414,0.6553175876821324
44,4943558.909904907,207905.83959546965,13671,37765,71864.198630692,5.2566892422421185,0.5606515106325015
45,4902594.39054176,210354.70576941076,14013,37265,72475.44132838196,5.172014652706912,0.3407192150212607
46,4934145.268905469,214357.88679078768,14329,37378,74444.48307511368,5.195371838587039,0.45725991241951136
47,4948879.86338699,213337.40725752496,14208,37680,72850.37708727963,5.127419558507857,0.21423100586322066
48,4935087.419489825,215889.48493255643,14313,37455,72365.66366624225,5.055939611978079,0.43046057722282527
49,4927614.393469048,215091.71068727312,14432,37493,73417.72478954669,5.08714833630451,0.42412890042720275
50,4936210.648381462,211992.97175826915,14161,37838,72298.37325851247,5.105456765660085,0.5838928997412294
51,4916925.305105164,219103.18558576313,14729,37238,75173.36482195956,5.10376568823135,0.45714726956767476
52,4922004.592673939,212768.95108351915,14060,37782,68946.42262662255,4.903728494069882,0.24715029975631173
53,4904217.690547485,214883.28992851457,14251,37573,68920.26031088358,4.836170115141645,0.5862651491651725
54,4924247.420066306,216015.6906117649,14233,37778,68556.84164401445,4.816752732664543,0.4082215763529103
55,4906300.847091233,216542.7342168448,14275,37667,67985.76938042055,4.762575788470792,0.4703266782818577
56,4910210.752416855,217185.624841905,14427,37454,69346.60464165332,4.806723826273884,0.5104982273042453
57,4903803.88642896,216958.6025351609,14380,37552,67528.28480674479,4.695986426060139,0.24865148204152288
58,4892057.540750908,221102.88641794887,14724,37247,68951.42407552428,4.682927470492005,0.3206636364382257
59,4902588.636329651,226004.30530961114,15105,37049,72086.6765459383,4.77237183356096,0.33186763245875006
60,4924342.267009123,223399.16442181997,14910,37478,69709.91244829302,4.675379775204092,0.5485887648335508
61,4918146.80640459,220342.53597826452,14653,37396,70104.46009260742,4.784307656630548,0.21544462120094532
62,4909357.018560112,219571.20806786948,14589,37478,68278.24546753617,4.68011827181686,0.35077124237735224
63,4949705.273993959,222963.22699149125,14885,37652,71327.75987354021,4.791922060701392,0.3488377346277217
64,4915969.239613878,218669.8525892152,14648,37544,69963.10933883049,4.776290916086189,0.3236606851140184
65,4942198.28046442,222619.10098911342,14888,37636,69276.71599936832,4.653191563633015,0.3771224109270143
66,4917771.838082938,222262.7842343305,14740,37425,67270.64895666667,4.563816075757576,0.5549445466893821
67,4922497.337872213,220024.66113157826,14591,37482,67610.64840461816,4.6337227335082005,0.3838226392913622
68,4940770.69255256,217602.1986975223,14395,37716,66233.4127230967,4.601140168329052,0.24713862622864616
69,4918906.918372003,219556.97809557948,14454,37469,65315.94296293069,4.518883559079195,0.3219935923255002
70,4932111.2659475515,216440.9712228768,14151,37830,63321.754452581605,4.474719415771437,0.33777235993386084
71,4945654.259171665,220867.93966945735,14536,37712,64102.732933721934,4.409929343266506,0.4198819606808408
72,4948809.1640192205,222716.4306101829,14585,37622,64515.317059629655,4.42340192386902,0.43523821291495174
73,4946158.848390752,220992.43900609875,14377,37861,61933.206641990364,4.307797638032299,0.37654180935950904
74,4942990.295737304,227851.20507007957,14933,37415,65607.52212839892,4.3934589250920055,0.23390735987763117
75,4943182.031856755,219920.5961331033,14347,37854,63457.58549181741,4.423056073870315,0.511723133451753
76,4921363.882909799,225636.77139135133,14816,37535,64167.356556093124,4.330950091528964,0.22879954331021704
77,4954968.090962355,223024.5678622187,14640,38140,63176.30476789336,4.315321363927142,0.32619607765037967
78,4932197.412035989,221652.58075054528,14512,37970,60980.973935687514,4.202106803727089,0.2736336343332991
79,4932596.962727535,223168.74844572588,14607,37899,62160.0489732285,4.2554972939842886,0.2432294852025195
80,4941594.105058232,225593.98350829014,14784,37764,62753.40177286779,4.244683561476447,0.5173338581050855
81,4922875.293207654,221379.3439462793,14507,37769,61486.13310282798,4.238376859642103,0.4619467466496887
82,4925990.895432215,225837.71437262633,14689,37603,61410.6293349253,4.180722263933917,0.4578968730067885
83,4954160.538485534,225689.8849023891,14720,38044,59242.75637718056,4.024643775623679,0.20102302587170573
84,4915252.159936723,226655.99748095847,14912,37590,61927.207122398264,4.152843825268124,0.19464420700200308
85,4958967.771506224,223934.386055201,14587,38237,59154.239073762736,4.055271068332264,0.4016324395426063
86,4893218.101107138,223774.59700261778,14662,37618,60801.13589987676,4.146851445906204,0.43957717320978973
87,4929022.718830802,224541.2003150783,14753,37839,62568.228896469715,4.241051236797242,0.3664939467824961
88,4907899.618915669,227732.07815311907,14950,37577,61077.78472514011,4.085470550176596,0.31580590370138495
89,4907178.725420632,226025.2749954318,14800,37661,60188.21361690369,4.06677119033133,0.338654451455753
90,4920920.570348838,229006.7417207675,14982,37664,60322.92920108261,4.026360245700348,0.3675373331304471
91,4901664.461953807,229845.19486313485,15156,37458,62008.304358621106,4.09133705190163,0.33945933572455556
92,4919213.383483827,233048.19853073484,15243,37529,60877.86134910231,3.993824138890134,0.45319733178394567
93,4898914.262388398,230601.35784779376,15097,37530,60025.15849785072,3.975965986477494,0.4103436181175569
94,4896102.918378216,229903.06907095772,15090,37637,60631.05352061843,4.017962459948206,0.2953349800639204
95,4912621.601822038,229827.577723417,15101,37722,60852.082379516636,4.029672364712048,0.29018636317374097
96,4914208.054225205,229595.5180410944,15186,37565,63218.01360450056,4.1629141053931615,0.38846862065823656
97,4916193.002416146,227916.1025547017,15039,37752,61683.949179335366,4.101599120907997,0.39846160099610356
98,4911875.005001512,234090.12607014558,15433,37442,62223.47923343985,4.031845994520823,0.32501018552391897
99,4922042.701521684,225979.08718704717,14882,38002,61103.36861068499,4.105857318282824,0.32719833423195066
100,4897663.251349842,229271.00802104085,15140,37697,62858.485720889745,4.15181543731108,0.3874810273815118
