episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,2173693.2713364135,104865.11943564423,8294,12043,80970.32213736372,9.762517740217472,0.17164834891224465
2,2151012.5037494423,108192.44834839315,8645,11821,81829.37040994973,9.465514217460928,0.5099335252389484
3,2219582.645095649,93232.70756749583,7455,13697,71149.51770787213,9.543865554375873,0.3030474466384819
4,2202660.9772069715,102605.20709734532,8073,13275,73529.98431369872,9.108136295515758,0.29739841092639124
5,2201648.4357558116,93313.25400187321,7294,14194,66154.07273275848,9.06965625620489,0.05642177681225102
6,2235930.1043729447,92636.75699247883,7228,14514,64120.79334036258,8.871166759873073,0.5855098692407552
7,2242812.4824494226,93581.99121250439,7210,14536,63355.99979879754,8.78723991661547,0.5988677101419102
8,2274860.782869605,87046.08044014011,6673,15306,58426.814634363596,8.755704276092251,0.0
9,2273232.5511229117,87051.66641534431,6501,15558,53457.81108437647,8.223013549358019,0.24829015284755707
10,2281037.3957887837,88212.88396098021,6561,15684,53160.492412234045,8.10249846246518,0.2620483953917161
11,2286844.0934136286,90044.26689494502,6870,15444,57240.33108570357,8.331925922227594,0.5123978582467452
12,2293733.8629019093,88975.03267514185,6512,15819,51159.262944207425,7.856152172022025,0.09486290697622346
13,2293430.2462161393,85072.96086843696,6359,15955,52426.670120437455,8.244483428280777,0.4656019253784887
14,2292264.029176135,87588.89136348458,6363,16055,49194.350529167816,7.73131392883354,0.559651649306568
15,2290164.832514748,89261.87287006182,6716,15847,53845.353196483804,8.017473674282877,0.08130943516549483
16,2307781.6653411724,86745.57604005482,6406,16172,51209.02913739664,7.993916505993855,0.5719195496802694
17,2308296.3364631752,83703.53606914484,6151,16338,48612.6402516876,7.90320927518901,0.4951329834473843
18,2305630.4201111835,85751.90659976915,6173,16338,47097.80679455197,7.629646329912842,0.2967377643387931
19,2313513.1707558306,84164.01596180159,6065,16540,46581.72709490246,7.68041666857419,0.3292451634404747
20,2297833.2893261085,85644.81739226312,6172,16494,44735.428142628756,7.248125104120019,0.5905962109562932
21,2313160.905362249,83784.09345022024,5936,16630,43325.40967156207,7.298754998578516,0.16549312757334622
22,2309402.161549594,83656.80077535633,5944,16770,43216.25107956274,7.270567139899518,0.2683558668693949
23,2295502.2619026876,85587.96408059621,6155,16495,45539.04345322945,7.398707303530374,0.4991464070040081
24,2306461.988001394,82397.41714051203,5872,16879,42481.0951217546,7.23451892400453,0.37008756655596053
25,2302977.4322076035,81021.25173839551,5742,16985,40809.83878598332,7.107251617203643,0.39198801952210377
26,2300489.0040213196,82118.83711164397,5870,16847,42359.64579137357,7.216294001937576,0.0
27,2298572.8483689493,82606.8270015328,5842,16930,40936.62345367909,7.0072960379457525,0.3180114116205164
28,2310631.2150035067,85112.33647309971,6012,16870,41687.19896852967,6.9339984977594264,0.12480296224409665
29,2295649.752319471,84185.16112721761,5894,16959,39376.090948665464,6.680707660106119,0.5324857576592656
30,2310683.682548253,81932.53428484514,5732,17101,39327.45900664696,6.86103611420917,0.5529393228398438
31,2303340.9151352895,82448.43798793183,5764,16986,39414.857455671525,6.838108510699432,0.3722082782046409
32,2298409.942253159,82570.87224857626,5819,17031,40296.31446186875,6.924955226304992,0.30122922672906505
33,2304732.8030579383,81517.63434389653,5706,17154,39101.50284015349,6.852699411173061,0.6041195414690903
34,2307076.7543875645,81329.69154617457,5699,17298,38298.678920164624,6.720245467654785,0.5338354309297338
35,2299900.351653779,85005.2702799397,5837,17008,36777.12125149203,6.300688924360465,0.5899481788805218
36,2283633.7332535093,84590.63796711013,5908,16940,37408.436834586006,6.331827494005756,0.5461757332608775
37,2301153.4504574332,83564.44854735833,5790,17112,37470.396903445806,6.471571140491504,0.30111786063569324
38,2300130.5473424084,84891.5464851869,5915,17038,38119.71296129771,6.444583763533002,0.5412770303565823
39,2300884.467189006,85518.15335185007,5889,17120,37164.00532899799,6.310749758702325,0.3232169300996935
40,2303994.3154264777,84961.08050268237,5887,17052,37677.38165727931,6.400098803682573,0.2687589152794722
41,2310864.7073658057,84099.59943151804,5785,17273,37372.61504985496,6.460261892801204,0.3242687251225068
42,2304985.585197793,82215.52052451234,5680,17425,36441.87585487621,6.415823213886657,0.44837152959208587
43,2293483.4588686903,83594.38078230881,5827,17218,37781.145886038634,6.483807428529026,0.5060828167547166
44,2301986.799425453,82463.10517534566,5726,17251,37609.64294465521,6.56822265886399,0.38615683170888193
45,2300285.548204426,82780.83082732455,5736,17425,36303.01837080965,6.328978098118838,0.34634521970977694
46,2279193.530005319,81925.74659747758,5669,17319,36619.31920749935,6.45957297715635,0.28553140489893536
47,2281026.126010611,82912.60036437902,5733,17313,36100.119616020216,6.296898589921545,0.5629094448961537
48,2295736.287005213,80741.20682053154,5628,17428,36542.50330229299,6.492982107727966,0.273315091381481
49,2303643.7840298996,85360.74070515425,5920,17268,38169.82281384491,6.44760520504137,0.18797256533475618
50,2288770.2124067517,81941.30223490798,5655,17412,35448.038223278425,6.268441772463028,0.6220144425043068
51,2287792.345417028,81462.09182627025,5610,17346,36145.527699546605,6.443053065872835,0.4156904456493087
52,2277307.1565372343,82150.21383388605,5671,17329,35871.79128149542,6.325478977516385,0.43772985068228043
53,2290451.44951134,81484.59952481645,5530,17545,34237.74396343125,6.1912737727723774,0.2707369931862662
54,2277591.7955893944,82817.22786424171,5679,17293,36068.88794659421,6.351274510757917,0.37642937372594554
55,2288839.8766334318,83512.79039984729,5740,17345,35897.98770139747,6.254004826027433,0.35959483730872605
56,2297539.657863288,82770.56945174976,5705,17375,36379.101528742074,6.37670491301351,0.5868631499258543
57,2277732.3717410313,84067.07923346738,5803,17203,36782.793218800514,6.338582322729711,0.34155373661081584
58,2290093.3582228613,84411.5046901634,5826,17304,36249.442252338966,6.222012058417262,0.4068269365955784
59,2285992.336056004,86504.63900871687,5810,17200,34457.114077109196,5.930656467660791,0.38965586125492574
60,2280043.335333857,84208.31452887591,5856,17262,36456.26128660898,6.225454454680495,0.5050198498135071
61,2289473.097901722,81712.47069780632,5561,17506,34404.72615946814,6.1867876568006,0.36502749915819194
62,2296094.6427996396,83233.12831021428,5602,17526,34354.17804700669,6.132484478223257,0.4581470421007926
63,2298117.8211358963,83895.75376531809,5638,17537,34063.22455838739,6.041721276762574,0.3261443565357638
64,2308232.2903287434,83313.04011152736,5622,17532,34539.648188160005,6.143658517993598,0.37895447633405854
65,2290821.2144183754,83658.30243609403,5587,17542,32210.953937291477,5.765339884963572,0.4174336190916602
66,2286540.927063399,84344.88619810183,5677,17519,32814.32308733295,5.780222492043853,0.5179275157207304
67,2287882.206982755,83745.19256256062,5680,17472,33029.545245348156,5.8150607826317176,0.3224475495490464
68,2281470.948432397,83590.57092851106,5622,17499,33349.769054497076,5.932011571415346,0.46185568739008853
69,2293419.5992169585,81404.449027857,5531,17615,33129.763600358136,5.989832507748714,0.4849795388489031
70,2286501.8864062987,82865.47241392052,5548,17531,33169.80100591683,5.978695206545932,0.3688385813402062
71,2285464.520172184,84647.64200664614,5697,17513,32644.984820452366,5.730206217386759,0.4869301442501456
72,2287860.6007117815,85244.29593585884,5796,17391,34260.5497647016,5.911067937319117,0.28791075849149605
73,2259927.655122404,83495.2023091144,5694,17366,33144.06769888122,5.820875956951391,0.3748371021761645
74,2257265.3315116395,83274.18818217643,5731,17289,33649.91343934896,5.871560537314423,0.4073717747255893
75,2267219.553908566,83449.35429498252,5785,17412,34268.99252479008,5.9237670742938775,0.3819551658936258
76,2247991.852307126,86330.11685425146,5893,17258,33312.475681289616,5.652889136482202,0.3612398664749976
77,2265743.8844946045,83401.96822379167,5747,17550,33888.10238022251,5.896659540668612,0.33032141735823517
78,2266766.724863914,81759.99892660258,5676,17557,33539.52229895934,5.909006747526311,0.43991395269863603
79,2263121.3270226754,84907.4891796331,5909,17346,34580.776428310324,5.85222142973605,0.3772824616350106
80,2232980.3849244555,86608.05994095051,5991,17002,34398.02388676399,5.741616405735936,0.4701663150160449
81,2256682.515696753,85574.28672920863,5966,17358,34099.41822909098,5.715624912687057,0.3650386106624971
82,2252730.419210006,83845.72612864873,5874,17413,34513.708770832614,5.875673948047773,0.46147046226857513
83,2250056.231931266,83883.56749725834,5897,17454,34561.80557818728,5.860913274238983,0.5878684935483061
84,2251825.1256592604,83675.22115951333,5788,17467,33580.28621243535,5.801708053288761,0.27909855445738696
85,2247331.176223379,83890.82588056337,5921,17336,34201.156393910904,5.776246646497366,0.39854557764899495
86,2248177.0134786465,85337.7539829991,5875,17341,33445.74154123257,5.692892177231076,0.4158531904945651
87,2240461.1411960414,84004.06935681254,5917,17359,34327.74206274223,5.801545050319796,0.42769482370344647
88,2228680.029677199,84936.27120769062,5959,17208,34275.068198420486,5.751815438566955,0.35330789962334597
89,2233224.7918649716,83055.34152361099,5845,17305,34127.17168418082,5.838694898918875,0.309858788553097
90,2236069.275322422,84911.87607303385,6052,17171,35503.94593889665,5.866481483624694,0.3646896397530325
91,2229783.4424594543,85818.4091740325,6089,17155,35349.528412791195,5.80547354455431,0.4075810055408862
92,2235954.300014202,85995.55377025323,6164,17063,36361.33766124907,5.898984046276617,0.4124942003149758
93,2233009.955513778,85493.5154668604,6012,17181,34394.286769452985,5.7209392497426785,0.3859962752010389
94,2251960.381252671,84363.9073387362,5790,17463,32639.318588757124,5.637188011875151,0.36369154325748965
95,2237291.2689611437,85195.2453242594,5900,17372,33653.91339282127,5.704053117427334,0.35913703156570104
96,2263481.851283818,88391.88862681384,6035,17342,33630.93644904841,5.5726489559317995,0.35402254596757554
97,2256500.5162540763,87405.9158503823,5993,17274,32692.78472826494,5.455161810156006,0.36519314463736136
98,2248182.2439310723,85565.31048677408,5831,17478,31671.46032481392,5.431565824869477,0.4665353306534436
99,2236268.053342172,87977.97430075014,6022,17253,32453.258742493777,5.389116363748552,0.44866046094388445
100,2230222.676625166,87733.98390091842,5982,17151,32914.53894217084,5.502263280202413,0.3410593167069669
101,2245590.559188809,86354.52053771557,5837,17416,31737.215605777306,5.4372478337805905,0.45318474956231103
102,2242766.218719712,85030.07533650425,5708,17492,31663.87740774334,5.547280554965547,0.4907964706734051
103,2236344.419785548,84724.80716238175,5751,17453,31865.6821175736,5.5408941258170055,0.4195788237547847
104,2238891.3421514854,85935.74494633249,5790,17500,30911.255420407102,5.3387315061152165,0.4068193738091334
105,2234269.7646858194,84366.57028286048,5706,17488,30652.860163883917,5.372039986660343,0.4167938104537376
106,2239959.1829892118,86542.58268292008,5885,17406,31841.046179638197,5.4105431061407305,0.33190507317987766
107,2228378.3875456606,87261.20778824105,5818,17437,30246.335257176208,5.198751333306326,0.34691863255731203
108,2223213.9842700874,86873.24140023884,5836,17325,30796.283753457003,5.27695060888571,0.41951511465599495
109,2258991.838263977,83857.61777286802,5647,17638,30763.229642461905,5.447711996185923,0.44269242327106806
110,2228677.2093730695,87378.05802206333,5830,17331,29856.162039160004,5.121125564178389,0.4085490782545902
111,2231623.9861715045,85568.93791694491,5762,17363,30276.016939510115,5.254428486551564,0.4794245642348571
112,2229074.5789130176,87460.53516015266,5829,17357,29543.594700877886,5.068381317700787,0.39618918116475904
113,2246035.316059673,85449.17088849937,5703,17493,29268.15047681963,5.1320621562019335,0.3929030056524805
114,2238336.8094822327,87503.05867963427,5806,17406,28480.33325407675,4.905327808142741,0.4487126132097766
115,2242555.1808858775,85190.21898423447,5680,17554,28143.76959702362,4.954889013560496,0.35648842518115914
116,2229773.1955058137,85488.830013605,5739,17504,28741.830438041765,5.0081600345080615,0.48963012164663244
117,2237923.8437765543,86004.81999957115,5711,17484,28474.52771364498,4.985909247705302,0.3696978291741125
118,2236243.4305313467,86826.0515025226,5804,17424,28598.995679464675,4.927463073650013,0.38421290168493055
119,2236445.809659637,87710.58362770031,5846,17346,28331.041404342803,4.8462267198670546,0.41640689101003103
120,2237015.5902677653,89282.56630318252,5949,17286,28899.633658417864,4.857897740530823,0.3808437257161095
121,2239451.0049782707,85893.97528036837,5718,17548,28566.74178825247,4.995932456847232,0.3402653070212128
122,2224902.8452077317,90079.37716201071,6038,17176,30299.461772954917,5.018128813010089,0.3911028415123187
123,2210293.036226379,87842.12873196584,5874,17268,28813.489604722596,4.905258700157065,0.34852929197921545
124,2216239.1027548416,86289.81905935891,5773,17445,28105.81899891966,4.868494543377735,0.341078123379076
125,2237353.1015378046,87374.82625100779,5713,17607,26949.03910473294,4.717143200548388,0.36196760719031373
126,2237658.529783422,89079.85104553447,5890,17390,28215.296252735727,4.790372878223383,0.4109625052369895
127,2233425.3875390696,90263.8869216734,5949,17356,28505.244232129906,4.791602661309448,0.385011340496448
128,2245427.0084464294,86766.1509342781,5725,17562,27268.067320980932,4.762981191437717,0.3273604152715013
129,2220261.521428671,90696.53425525963,5930,17261,27615.032215698036,4.656835112259365,0.33686347336084915
130,2234789.2055431167,87306.84237703524,5777,17479,27314.321115260336,4.7281151316012355,0.42743594304601407
131,2240303.2797354735,87710.18978432725,5794,17504,27360.55057034728,4.722221361813476,0.43949215120654755
132,2232544.880649566,86913.19769348546,5714,17444,26765.79825786257,4.6842489075713285,0.415279809172412
133,2239380.116683621,87386.1499787628,5779,17466,27335.986949079448,4.730227885288016,0.4077833624855776
134,2238693.0443093292,87758.32846803062,5822,17470,27141.455459132852,4.661878299404475,0.35697694564980237
135,2232065.354630049,87895.4805159865,5902,17414,27580.715751456657,4.673113478728678,0.37707476828845765
136,2220204.2704967596,88705.24880420869,5832,17397,26464.76980901561,4.537854905523938,0.3987182326948733
137,2228449.0058185235,89663.14276968317,5912,17283,27551.52506471998,4.660271492679293,0.38482038304940047
138,2231398.257981443,90968.97395689184,6038,17293,27738.64407514171,4.594011936923105,0.345518826173953
139,2226619.1224626596,91233.76134414025,6032,17242,26641.132202492165,4.416633322694325,0.40265996374345564
140,2229826.8553513545,93560.40476545517,6231,17063,28270.213998332405,4.53702680120886,0.42211944754133823
141,2227367.6125917253,93145.32415921659,6160,17150,28074.56181072879,4.557558735507921,0.4012547291940375
142,2227589.925904255,91129.45917855868,6012,17258,27131.743244741574,4.512931344767394,0.38756718562510317
143,2238244.3196530463,90412.44692520275,5907,17458,26629.63601369494,4.50814897810986,0.37735367049907403
144,2225404.4048421783,89115.53907313492,5852,17353,26079.731574764155,4.4565501665694045,0.41154806523855825
145,2232485.4356223145,91373.65718903164,5996,17295,27341.198025024227,4.559906275020718,0.34394176851818226
146,2238641.4422101444,87314.6905795456,5701,17582,25786.27772650012,4.52311484415017,0.3979473395897871
147,2229440.9217306366,91912.87765957216,6016,17152,26889.393949978527,4.469646600727813,0.4250948833412861
148,2236882.634515608,91641.41231072014,6025,17218,27075.137123086362,4.493798692628442,0.41869674800409873
149,2238152.71448436,89722.64093719119,5955,17354,27193.360551854686,4.566475323569217,0.4146134040701339
150,2225469.872290769,92652.92427500302,6104,17121,27365.41282920353,4.48319345170438,0.3995906338348852
151,2217793.382036441,87888.09415312225,5826,17370,26325.731222616032,4.518663100346041,0.44409963158850707
152,2220861.774111967,90258.18683763743,5969,17300,26977.43116897914,4.519589741829308,0.4077926628474951
153,2220368.6766825193,89145.26077198931,5899,17395,26157.439030593094,4.434215804474164,0.45073819243833757
154,2236939.4655557116,90013.15065669939,5917,17344,26433.070509734272,4.467309533502497,0.4220300071099841
155,2221500.2853068737,91031.84210417794,6033,17225,26590.118118884733,4.407445403428598,0.38211467379023234
156,2225517.406503955,90735.84732016058,5953,17300,25911.53087725962,4.352684508190765,0.3852872412719627
157,2217066.765564183,93148.30546965502,6112,17088,26542.77318484485,4.342731214797914,0.39578365165555457
158,2223033.2646490936,94518.44759078746,6289,17037,27667.122094382372,4.399287978117725,0.40121955633927275
159,2214506.9577135933,91343.52644367756,6007,17173,25112.099299058485,4.180472665067169,0.44370435442785366
160,2227775.6553820795,91523.87585375617,6070,17187,25942.291309303713,4.273853592966016,0.44613820635442525
161,2228774.851973987,90237.51868717617,5986,17281,25686.555094291583,4.291105094268557,0.33404179775546095
162,2231942.3072576695,93563.6945782371,6219,17122,26706.565698512684,4.294350490193389,0.41193206931202236
163,2230844.9993935,94891.03332005115,6335,17042,26707.440918045475,4.215854919975608,0.3978077176357026
164,2228851.8561778073,94959.29477445017,6304,17087,26407.709036748496,4.1890401390781244,0.44726903099825566
165,2217648.92812694,98272.9644795092,6546,16739,26584.112526231038,4.06112320901788,0.4020327202515484
166,2246567.9014446647,92656.63444867206,6109,17282,25528.28013970002,4.178798516893112,0.42500579070351613
167,2233803.295114515,98733.96701188933,6475,16787,26577.894451919885,4.104694123848631,0.4119033812687251
