episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,3341530.6513950373,168505.80341522928,13258,18097,132940.55705679534,10.027195433458692,0.21642937369505452
2,3385142.1567678386,154844.06673042642,12728,19755,129950.72889216864,10.209830994042163,0.4982838718478238
3,3397636.0706840088,160965.42458310723,13282,19823,130512.83806852727,9.826294087375942,0.08308219690012153
4,3403783.0121860425,158584.43496833736,12954,20729,121613.62456534141,9.388113676496944,0.5265739178966864
5,3457255.6744830124,157875.36271375377,12649,21931,112020.03115526657,8.856038513342286,0.3796272435109272
6,3490001.898753837,160106.33133010642,12936,22235,114045.51249817367,8.816134237644842,0.6515739221044963
7,3494093.0128563596,161691.2745174849,13053,22410,113089.14036565062,8.66384282277259,0.7157494076267126
8,3501185.8358205007,158994.06685702753,12672,22920,104605.79606204742,8.254876583179247,0.6468190920217168
9,3526100.148565565,156137.94015124612,12586,23393,103830.66347661024,8.2496951753226,0.351351743176624
10,3536030.913063051,156490.53306713747,12445,23674,100839.89260421436,8.102843921592154,0.6177269807874574
11,3581137.968921925,155953.82675730283,12080,24343,95812.73778083982,7.9315180282152165,0.3166935522344022
12,3580298.5388719775,151005.86768721347,11811,24791,92877.69037562124,7.863660179122957,0.40409532794972414
13,3583829.904913517,156545.4258165947,12203,24538,94949.40551089092,7.780824839047031,0.09108182670662168
14,3576490.2246890073,149547.35764909623,11813,24933,91870.624043498,7.777078137941082,0.6718076455943637
15,3617662.585065742,148915.811709311,11359,25536,85647.49900830527,7.540056255683182,0.6780995494887594
16,3628855.7538237255,151077.92648666055,11744,25479,88254.34197368303,7.514845195306797,0.01433477882233819
17,3631804.9092716514,156518.94605032503,12242,25125,91325.71961432268,7.46003264289517,0.42914648691778773
18,3605149.5005731797,152970.92079115787,11930,25337,88685.46676103248,7.433819510564332,0.3701139545093002
19,3606408.263087882,153319.83803675507,11876,25467,86485.89128411535,7.282409168416584,0.42098574067625155
20,3629508.345933876,148018.73892620901,11193,26046,80251.48986900056,7.169792715893912,0.4356680328684248
21,3635153.9578818427,146320.98860599878,11114,26260,79591.56329619519,7.161378738185639,0.5233361925588644
22,3644273.8100859406,146261.13406556103,10921,26470,76820.65773242785,7.034214607858973,0.32323995987204074
23,3605820.8809950375,145827.58548824076,10835,26278,75516.12294245025,6.969646787489641,0.5448241678502259
24,3640138.959661089,147864.9096060818,11073,26456,77225.22527251749,6.974191752236746,0.12279993150390467
