episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,3182386.443175721,151674.8175355844,12006,17652,120125.57094278201,10.005461514474597,0.12480686517773631
2,3239605.6194467116,146046.3225201951,11625,18856,114195.37657331367,9.823258199854939,0.4021136677445178
3,3242743.9224382564,142829.79414530334,11812,19362,117283.37368624134,9.929171493924935,0.17380914746217405
4,3295633.48011508,150175.44090778104,12267,19734,116701.76129801484,9.51347202233756,0.45553037420655
5,3277391.2725680647,150004.4604661298,12385,19951,115126.41327415773,9.29563288446974,0.4465318728278269
6,3306188.4001942943,144996.4062466763,11669,21116,104327.41984182977,8.940562159724893,0.2683924840418729
7,3350876.6562218545,138941.05534147806,11000,22283,96105.70115202246,8.736881922911133,0.5033716859243456
8,3375953.134880458,132727.55855092593,10348,23127,89642.6768053285,8.662802165184432,0.2493275168258244
9,3376478.793043272,137749.5818510017,11054,22762,95300.92183689438,8.621396945620987,0.312051837467194
10,3405115.135722334,139501.66561200563,10965,23172,92715.29832628396,8.455567562816594,0.42042389397685026
11,3407803.372016316,133176.4294400171,10359,23892,86339.65493450992,8.334748038856059,0.4791394083985496
12,3415757.423838991,133611.05111340905,10229,24039,82943.51811645989,8.108663419343033,0.2046901761850298
13,3414522.6333076297,134969.39050251842,10142,24086,79280.38359412324,7.817036441936821,0.13768028536439914
14,3423955.51842606,133177.0111397291,10183,24387,81461.68437751711,7.9997725991865964,0.3361779129012187
15,3420739.9986469992,129966.69210549368,9498,24821,71610.92312749551,7.5395791879864715,0.1741649063170685
16,3428197.8938565236,128618.73194881353,9467,25016,71702.175547467,7.573906786465301,0.20349912247097557
17,3414009.5485129706,130957.52004234974,9735,24782,73882.82131310768,7.589401264828729,0.6547086998205196
18,3423516.503723879,133052.82932021542,9840,24795,72888.71647057132,7.407389885220663,0.0
19,3419669.2032844676,130767.35079130663,9473,25020,68615.329806709,7.243252381157923,0.5663701124355007
20,3421188.6891386914,131906.56578128654,9750,25089,71921.8517805216,7.3766001826176,0.5890712339997384
21,3425023.5256769927,129725.10461214121,9436,25212,67769.06151908288,7.181969215672201,0.35739918644746965
22,3419434.874216893,133844.07339158622,9571,25250,65785.88379481809,6.873459805121522,0.024823239881856196
23,3425449.8655863917,130265.28191791486,9455,25358,65909.75726987282,6.9708891877179076,0.6215417685110649
24,3442507.6451884997,129352.59121180269,9262,25761,63546.22677330177,6.860961646869118,0.6280972172874384
25,3429354.468925164,130032.5036362163,9319,25620,63358.76263884454,6.798879991291399,0.22428278095893206
26,3438408.8828212293,134876.7942532417,9603,25506,63208.340076540495,6.582145170940382,0.3468026786880219
27,3428019.6347959074,130823.65515373765,9280,25674,61201.4491051003,6.594983739773739,0.28414382759467605
28,3421872.3693401148,134127.1237198715,9422,25532,59448.56629836154,6.309548535168918,0.5504416357604962
29,3405044.1740609985,136620.73957211076,9633,25299,61182.34067028941,6.351327797185655,0.0
30,3393753.406362432,136534.8553715791,9627,25256,60657.03393821258,6.300720259500632,0.4065303031541338
31,3400488.8782523037,138981.27785897464,9589,25350,57465.51284130219,5.992857737126101,0.3897449536711485
32,3417752.059960122,135915.89503564226,9433,25722,57538.328741800804,6.099685014502365,0.5802895644978032
33,3411180.8030293602,135221.10695606825,9300,25729,55258.539770919386,5.941778469991331,0.3532189072492769
34,3394061.5578597314,135812.47739532293,9392,25668,55625.01227414226,5.922595003635249,0.48268279504939926
35,3399112.6901141005,136784.31435580022,9435,25676,55244.825835776595,5.855307454772294,0.4234564762115742
36,3405330.5088741556,138855.09520072938,9520,25725,55508.792855762425,5.830755552075885,0.36675269052501713
37,3410117.5283116503,135879.38865891527,9409,25942,55519.85328034892,5.900717746875218,0.4376898572368235
38,3394390.8895147545,137495.20843756534,9482,25727,54368.03130411196,5.733814733612314,0.2589491985186326
39,3394364.357745025,136480.59530631237,9442,25860,54326.440553026216,5.753700545755795,0.2444390413893042
40,3372678.922551557,137955.13408954395,9438,25696,53113.55212199949,5.627627900190665,0.3773276374840768
41,3392483.5782908136,133084.33672351085,9135,26144,51677.0211290153,5.6570357010416314,0.5586052100527765
42,3396735.622072528,139675.3813745535,9651,25710,54600.83225497506,5.657531059473118,0.37516618592710965
43,3377451.008417296,135150.88681458007,9403,25813,53508.45846211362,5.69057305775961,0.38484424847686766
44,3384449.291659986,137877.1211948309,9430,25808,52216.92122437852,5.537319323900161,0.38155545888887016
45,3381356.7679811674,137512.8808096116,9496,25869,52753.36909749385,5.555325305127828,0.6179077396975458
46,3383482.144510209,135828.06796269913,9490,25771,54216.78752019128,5.713043995805193,0.3652991553779353
47,3377497.975922216,139672.64951751832,9666,25682,53688.96481821187,5.554413906291317,0.3168085118104179
48,3370770.339301592,140199.31593916874,9748,25561,53350.30737781103,5.4729490539404,0.4638502165801952
49,3366762.411548854,143611.79600332014,10012,25259,55461.02533385309,5.5394551871607165,0.5167156407508957
50,3370961.4672537353,139469.1023040002,9729,25675,53095.0748883385,5.457403113201614,0.41376142150545514
51,3375932.0822521728,138479.14570704603,9622,25820,52674.46495595931,5.474377983367211,0.3942222639053142
52,3349673.685998584,141743.75088501567,9963,25365,54729.87159354832,5.493312415291411,0.3957561521871985
53,3356547.825563278,146665.03499213734,10314,25203,56575.23080865654,5.485285127851128,0.4968656080531022
54,3364713.6041583144,141296.67127709987,9839,25567,53172.37969520255,5.404246335522162,0.29711417071877366
55,3364404.114484756,144125.93527022997,10041,25515,54260.424072157424,5.403886472677764,0.34342303189925544
56,3371793.867111219,144226.4685061262,10132,25558,54728.461106789226,5.401545707342008,0.38057151470857586
57,3350826.8813666967,140255.933055959,9742,25752,52032.08939148613,5.341006917623294,0.5802590083200302
58,3347712.9136218363,143560.63798602432,9972,25409,52396.36023287226,5.254348198242305,0.4662715626852567
59,3369737.927134754,142194.1210004599,9899,25816,52243.26250968088,5.27763031717152,0.4489470555087483
60,3357806.257274139,143235.9492432252,9846,25636,51055.260046338546,5.185380870032353,0.3122494991564496
61,3366881.9524133694,145562.64866794655,9992,25639,50670.31043802295,5.071087914133602,0.39678782792160516
62,3356301.933168502,143706.43145073025,9831,25738,48858.449970741276,4.969835212159626,0.28138788072032184
63,3346201.7034696774,142148.0173563804,9709,25733,48677.11484055862,5.013607461176086,0.480321272056352
64,3372110.425310058,142266.21616861655,9694,26000,48811.26612352494,5.0352038501676235,0.3475303691955206
65,3363263.253665489,141223.83090974324,9602,26049,47322.12240123586,4.928361008252016,0.3235430743985196
66,3349584.8001355226,142474.52348004252,9658,25992,46827.117496169245,4.848531527870081,0.37364036193290806
67,3346492.9825468455,143814.7698797647,9800,25893,47291.72262623861,4.8256859822692455,0.41463800073475615
68,3356076.47834483,141354.76511870354,9498,26113,45092.0247776592,4.747528403628048,0.4503079031641059
69,3332483.408293587,144056.82269885312,9703,25719,46008.20143124774,4.741647060831468,0.503497061263953
70,3356657.4185643564,142899.10704908223,9727,25837,47258.34455005325,4.858470705258893,0.30317001440428487
71,3347549.7116199653,141707.3462937001,9644,25971,47241.298087695905,4.898517014485266,0.4437890306417174
72,3355251.689031004,140115.22470191558,9513,25979,47360.20055791992,4.9784716238746896,0.3770115282091882
73,3340738.8823736436,142485.93145834215,9572,25919,46727.86597590994,4.881724401996442,0.41482702033427127
74,3359123.765337105,139578.31332978664,9395,26168,46128.918864636136,4.909943466166699,0.3301888924444488
75,3362888.435791355,139600.15796553894,9467,26190,47166.45069488053,4.982196122835167,0.4790189192534037
76,3359829.4383130404,139968.6453714526,9584,26151,47681.330302438946,4.975097068284531,0.4523854650312671
77,3357682.781146312,145907.6065770666,9814,25897,45810.53370962453,4.6678758619955705,0.32331557176385506
78,3353879.0308397193,146180.1621680894,9892,25827,47044.05891779473,4.755768188212165,0.30540295925976213
79,3350507.2188015403,144215.36485830724,9842,25904,46920.15057319571,4.767339013736609,0.3365199748745983
80,3356057.359574367,144245.9280939907,9579,26156,43028.27691070951,4.491938293215315,0.39656241183610147
81,3351990.1124809566,145182.533868603,9823,25960,45088.2249144069,4.590066671526713,0.45195250392029995
82,3334011.235468695,148321.70871834725,10082,25662,46200.001231678216,4.582424244364036,0.3428204845820347
83,3336949.562660225,148862.32844652908,10136,25729,45580.45761152668,4.496888083220864,0.3288923403214762
84,3322078.4678740706,151481.71404121432,10309,25412,45605.644087179404,4.423866920863265,0.560486059228784
85,3336059.7759099915,148107.86259299208,10022,25749,45323.78470692574,4.522429126614023,0.3834914985421666
86,3339394.5634369543,144533.14175444265,9685,25971,43425.882956989066,4.483828906245645,0.4385702251862048
87,3350899.2266215743,143613.3162578092,9596,26221,43190.3027838632,4.5008652338331805,0.4194593380409254
88,3345809.593689811,145889.67596837453,9760,26027,44473.25929320439,4.556686402992253,0.38832180797430565
89,3358016.6732342476,143496.77655961216,9536,26132,43566.225877686,4.568605901602979,0.33057668693393916
90,3352608.503383186,146437.40262040062,9793,26025,43574.996151530955,4.449606469062693,0.275754202754989
91,3363322.4477285356,143486.94702204273,9580,26168,43371.08229415191,4.527252849076399,0.44153158783814483
92,3355610.2668156554,145078.86699417295,9574,26166,41827.62067476725,4.368876193311808,0.4339582618920873
93,3368770.5116288033,140811.41388206076,9310,26552,41390.443073278235,4.445804841383269,0.3659531626212687
94,3366529.2883369536,141428.98871075566,9309,26491,40736.757405526914,4.376061596898369,0.4129026070974041
95,3356091.665922297,140598.0546222549,9246,26397,41308.1251222648,4.467675224125546,0.3998297491284469
96,3366962.217273797,143467.21276700054,9357,26466,41086.98658409916,4.39104270429616,0.3561076145325982
97,3361877.670729942,141609.77492329155,9266,26441,40856.76166921494,4.40932027511493,0.3505251181260136
98,3357772.47120457,143608.05953832873,9405,26237,41527.149167960444,4.415433191702333,0.29301093954359286
99,3368254.6024423563,145693.98633239063,9580,26206,41205.21492805502,4.301170660548541,0.4813801798068463
100,3360793.453936461,140860.4265912845,9239,26480,39667.14572762295,4.293445797989279,0.46788436867210803
101,3378222.5169319976,142869.2266701792,9343,26289,40553.60831604274,4.3405339094555,0.35159136230660043
