state,visit_count,best_action,best_subsidy,best_q_value,avg_q_value,q_action_0,q_action_1,q_action_2,q_action_3,q_action_4
72,4663.0,1,0.2,0.06937774841928433,0.02001511986709925,0.007903428808510993,0.06937774841928433,0.007176852400390792,0.007811239262760917,0.007806330444549211
73,56.0,3,0.6,0.0368416182246211,0.007415616211426813,0.0,1.8280559794483437e-05,0.0,0.0368416182246211,0.00021818227271848316
75,2158.0,3,0.6,0.06700621941523485,0.01670419240553088,0.004159518718583829,0.004126979398061755,0.004077974769748928,0.06700621941523485,0.004150269726025036
76,32.0,0,0.0,0.022581344445643112,0.004546397191835739,0.022581344445643112,0.0,2.3170352061855726e-05,0.0,0.00012747116147372568
78,2118.0,0,0.0,0.06746693499612773,0.017435171857677154,0.06746693499612773,0.004905586455229619,0.0049215035272186895,0.0048825529143198525,0.004999281395489871
79,14.0,0,0.0,0.012052514414167121,0.002410502882833424,0.012052514414167121,0.0,0.0,0.0,0.0
81,3461.0,0,0.0,0.06657859602988286,0.018038793839858437,0.06657859602988286,0.006264835083644571,0.006206655473030391,0.005568917712366657,0.005574964900367718
82,22.0,1,0.2,0.01714993659148464,0.0034697865920467587,0.00019899636874915283,0.01714993659148464,0.0,0.0,0.0
84,839.0,4,0.8,0.06499044679410221,0.014349653854228567,0.002259837185383441,0.0015303279826510438,0.001425404137924711,0.0015422531710814337,0.06499044679410221
87,19.0,2,0.4,0.001454549650801745,0.00033022122838858946,2.0685003181834536e-05,0.00010362600430352404,0.001454549650801745,4.37393486485673e-05,2.8506135007276105e-05
90,5208.0,1,0.2,0.07372157179185716,0.02340186696845927,0.010146249364200517,0.07372157179185716,0.011452520368841305,0.01155533595168971,0.010133657365707666
91,1387.0,3,0.6,0.13149423069202013,0.03342406486522204,0.008606854481728534,0.008484692785289488,0.009977245267916943,0.13149423069202013,0.008557301099155127
92,343.0,2,0.4,0.10974005168149012,0.02250236018917188,0.0007977038198905154,0.0004798881093114114,0.10974005168149012,0.0007439196005359235,0.0007502377346314322
93,3762.0,2,0.4,0.06841979698303298,0.018343476352281528,0.006006403902606199,0.005962914643097261,0.06841979698303298,0.006005291750539004,0.00532297448213221
94,2935.0,3,0.6,0.13667602701604623,0.03747489391906326,0.012761549655306846,0.012644463808955167,0.012670303077179881,0.13667602701604623,0.012622126037828155
95,64.0,1,0.2,0.03481871537930888,0.007326170156592165,0.0003986999635380945,0.03481871537930888,0.00043426578352479775,0.00045505356981026616,0.0005241160867787898
96,1692.0,2,0.4,0.06771064120776364,0.016339774538319037,0.0038264275756310744,0.0031291540524867514,0.06771064120776364,0.003175151006044051,0.00385749884966967
97,9484.0,2,0.4,0.13932120453888458,0.05642155467673142,0.035142875458972225,0.03618869917484473,0.13932120453888458,0.03638147766322071,0.03507351654773488
98,359.0,1,0.2,0.10377445265315441,0.021585810721552866,0.0010054358623098358,0.10377445265315441,0.0018879244102161204,0.0006055582387635284,0.000655682443320442
99,1792.0,1,0.2,0.06545134142916233,0.01615942320635912,0.003491476002914963,0.06545134142916233,0.004215273815794808,0.004148200168940226,0.003490824614983263
100,5131.0,4,0.8,0.13129872771333273,0.04204637776292969,0.02034210187055475,0.020447806574999373,0.019108765862077503,0.01903448679368409,0.13129872771333273
101,450.0,0,0.0,0.12149550964977492,0.026505987608823323,0.12149550964977492,0.002328387431420809,0.0038829456215049634,0.0023552734219582905,0.0024678219194576344
102,24.0,2,0.4,0.002627122612156309,0.0005816503564052189,9.458130950954308e-05,4.883157194692484e-05,0.002627122612156309,0.00010200412951936287,3.5712158893954526e-05
103,63.0,3,0.6,0.014746455599461198,0.003513248340205963,0.0006516001021838287,0.0009548483100473978,0.0006565727876353053,0.014746455599461198,0.0005567649017020831
104,9.0,3,0.6,0.004869845864479612,0.0009966041363529323,0.00011317481728504907,0.0,0.0,0.004869845864479612,0.0
105,13.0,0,0.0,0.0008834919983538064,0.00024174363941511056,0.0008834919983538064,3.558898484753398e-05,2.711695569275018e-05,0.0002231770946997572,3.934316348170492e-05
106,46.0,2,0.4,0.010979376701260412,0.002529039109975308,0.0004755550038730845,0.0002119979261552796,0.010979376701260412,0.0007196759446708,0.0002585899739169653
107,45.0,2,0.4,0.03255844729589593,0.0066519782255002645,0.0004305880601545905,0.0002708557714508037,0.03255844729589593,0.0,0.0
108,3482.0,3,0.6,0.06763744601112026,0.01898074131885822,0.006852521518453541,0.006790469148532724,0.00676629714819198,0.06763744601112026,0.00685697276799259
109,5866.0,1,0.2,0.14108747844382194,0.04637485418427898,0.022653284082292124,0.14108747844382194,0.022737361231626216,0.022733379771211953,0.022662767392442704
110,8821.0,2,0.4,0.12306470693622988,0.048290670308357056,0.030978891933922264,0.02928109878419862,0.12306470693622988,0.029384758107948595,0.028743895779485898
111,3197.0,1,0.2,0.06800014428878137,0.017853032829960987,0.005095777447715602,0.06800014428878137,0.005177263253325346,0.005189324672881248,0.005802654487101362
112,5029.0,4,0.8,0.13393065811866287,0.041556966217453674,0.018437158247947397,0.018466953137371962,0.01825455196160751,0.01869550962167862,0.13393065811866287
113,3793.0,3,0.6,0.13559055586058844,0.04365145072117911,0.018415922589227512,0.022423707444160664,0.020943842971177507,0.13559055586058844,0.020883224740741436
114,2085.0,3,0.6,0.0674481023238071,0.0175244424844901,0.00504313643166452,0.00505002072563276,0.005023248390257759,0.0674481023238071,0.005057704551088358
115,4018.0,4,0.8,0.14155645644581466,0.04238258879544064,0.01781622628475051,0.017917375496380037,0.01765202382878202,0.016970861921476,0.14155645644581466
116,9868.0,4,0.8,0.1256534674156963,0.05258648220830729,0.03183751779949967,0.03477617528969286,0.03475443176909828,0.03591081876754936,0.1256534674156963
117,1151.0,1,0.2,0.06532302273885028,0.014621019309269328,0.0019302442231145516,0.06532302273885028,0.0018612225885308972,0.0020388101374385625,0.0019517968584123442
118,2344.0,0,0.0,0.13662781447019007,0.037049093287401295,0.13662781447019007,0.01268476499264059,0.012906217089359424,0.011512339277518558,0.011514330607297847
119,10264.0,0,0.0,0.13398021614837236,0.05786707966738401,0.13398021614837236,0.038364373045220244,0.03975676600151345,0.03848944625680591,0.03874459688500809
120,250.0,3,0.6,0.045760540925534623,0.009448270762994909,0.00039414423139495807,0.00032817650843903936,0.00036350166363312254,0.045760540925534623,0.0003949904859727927
121,33.0,4,0.8,0.006095469050608499,0.0015300076726358976,0.00048686058836288097,0.00021661973129091198,0.0001903300734326091,0.000660758919484587,0.006095469050608499
122,362.0,0,0.0,0.10393182783994391,0.022407476380289636,0.10393182783994391,0.0023541419030653,0.002336442766057372,0.001722593408631215,0.0016923759837503714
123,22.0,1,0.2,0.001495137035925346,0.000380927757036831,0.00016668967123670758,0.001495137035925346,9.402599646419959e-05,0.00014340637628336474,5.379705274537299e-06
124,13.0,3,0.6,0.002259565179779075,0.000509102037406457,1.4018925947512928e-05,8.967220128494966e-05,6.218180811443928e-05,0.002259565179779075,0.00012007207190630819
125,369.0,2,0.4,0.11077881572213338,0.02380432843033873,0.0015730508259418925,0.002331007791067749,0.11077881572213338,0.00278981728841784,0.001548950524132773
126,18.0,3,0.6,0.006832554520633429,0.0013665109041266859,0.0,0.0,0.0,0.006832554520633429,0.0
127,65.0,2,0.4,0.048638304116292864,0.00975445838482273,9.425309834491046e-05,0.0,0.048638304116292864,0.0,3.973470947587357e-05
128,335.0,4,0.8,0.09836201355082268,0.02152377831448365,0.0021024358357724484,0.0025555875472535903,0.0021388193107086065,0.0024600353278609404,0.09836201355082268
129,17.0,2,0.4,0.006660546199268504,0.0013381200621212451,3.005411133772224e-05,0.0,0.006660546199268504,0.0,0.0
130,39.0,3,0.6,0.028379076302394453,0.0058193134791531325,0.0,0.0,0.00019827991859577973,0.028379076302394453,0.0005192111747754314
131,151.0,4,0.8,0.0674111963473444,0.01428898782778661,0.0008033148246995004,0.0012587309348423851,0.001313856851193907,0.0006578401808528637,0.0674111963473444
132,10.0,4,0.8,0.0018244270853033468,0.0004097716317484375,0.00020164575008085775,0.0,0.0,2.2785323357982988e-05,0.0018244270853033468
133,12.0,4,0.8,0.010478637942263396,0.0020957275884526793,0.0,0.0,0.0,0.0,0.010478637942263396
134,869.0,3,0.6,0.11900678639540957,0.026948071842808584,0.0035632095106094526,0.003570765522352943,0.005076294570918481,0.11900678639540957,0.0035233032147524816
135,5.0,0,0.0,0.0030189029370350255,0.0006037805874070051,0.0030189029370350255,0.0,0.0,0.0,0.0
136,9.0,0,0.0,0.008661813983664255,0.0019350851444670223,0.008661813983664255,0.0,0.0,0.0010136117386708567,0.0
137,728.0,1,0.2,0.12949898369557422,0.030104798698160552,0.004190348223500109,0.12949898369557422,0.005707675782970145,0.005474289713564806,0.00565269607519345
138,11.0,0,0.0,0.004079906778550996,0.0008159813557101992,0.004079906778550996,0.0,0.0,0.0,0.0
139,2.0,0,0.0,0.002594223491681929,0.0005188446983363859,0.002594223491681929,0.0,0.0,0.0,0.0
140,34.0,3,0.6,0.023865354731465994,0.004991345903938646,0.00037517483956723863,0.00013352905645574932,0.00010501141800807182,0.023865354731465994,0.0004776594741961725
141,3.0,0,0.0,0.0013674194422148211,0.0002734838884429642,0.0013674194422148211,0.0,0.0,0.0,0.0
143,36.0,2,0.4,0.02851087687344571,0.005786594046131251,0.0,0.0,0.02851087687344571,0.0,0.0004220933572105439
144,4457.0,0,0.0,0.06255806810513549,0.018149607699701795,0.06255806810513549,0.007047401056214808,0.007060060372644512,0.00702910740416472,0.007053401560349453
145,79.0,2,0.4,0.044578723997916354,0.009017009463376881,0.0,9.391985236868841e-05,0.044578723997916354,8.804312444983164e-05,0.000324360342149544
147,3306.0,2,0.4,0.061209393671988604,0.01576175039368716,0.004702902053953602,0.004101806455104054,0.061209393671988604,0.0046907326776043125,0.00410391710978524
148,48.0,4,0.8,0.03338298754259997,0.006913300339237108,0.00014483645431791168,0.0,0.0,0.0010386776992676605,0.03338298754259997
150,2271.0,2,0.4,0.06259234556601848,0.016219750915960514,0.004756442941786148,0.004190677773258291,0.06259234556601848,0.004771721842476595,0.004787566456263054
151,19.0,0,0.0,0.01167886806697373,0.002335773613394746,0.01167886806697373,0.0,0.0,0.0,0.0
153,2329.0,3,0.6,0.06129803857916677,0.01532246096712182,0.0036396703299918522,0.003686762265563372,0.0037058940771506808,0.06129803857916677,0.004281939583736426
154,5.0,0,0.0,0.003730436427444103,0.0007460872854888206,0.003730436427444103,0.0,0.0,0.0,0.0
156,1020.0,0,0.0,0.060379940752076054,0.013036272559935724,0.060379940752076054,0.0014265654423295106,0.001380486292626513,0.001359705462986379,0.000634664849660175
157,1.0,1,0.2,7.644536437078268e-05,1.5289072874156537e-05,0.0,7.644536437078268e-05,0.0,0.0,0.0
159,17.0,0,0.0,0.0016488621043001602,0.00038628235683748426,0.0016488621043001602,4.0873570982593915e-05,8.860497898948856e-06,0.00013408193642671274,9.873367457900534e-05
162,1279.0,4,0.8,0.06201437652527796,0.015191046752807353,0.0031974125387933573,0.0032776146165223712,0.004249018834285327,0.0032168112491577435,0.06201437652527796
163,8028.0,2,0.4,0.12722424787925374,0.04518874316955372,0.0244333301937442,0.024477592933305297,0.12722424787925374,0.024262007923625206,0.02554653691784017
164,727.0,4,0.8,0.1158188427022249,0.025911552862689296,0.003527570321275927,0.003550279897539199,0.003094944564754687,0.003566126827651779,0.1158188427022249
165,3224.0,4,0.8,0.05705122537612653,0.0153371889012446,0.005192268772690425,0.005200704814555099,0.004623391177106034,0.00461835436574491,0.05705122537612653
166,4963.0,3,0.6,0.1224017163275819,0.03702623953756086,0.015597360845183511,0.015588255223353848,0.01558880508149205,0.1224017163275819,0.015955060210193002
167,628.0,1,0.2,0.12384251044109622,0.026751323056130864,0.002452018419250638,0.12384251044109622,0.002419175983577229,0.0024339968684464804,0.0026089135682837673
168,5435.0,3,0.6,0.06624240659448791,0.021115246051819577,0.009463916270372519,0.009801739955206074,0.010417111066327965,0.06624240659448791,0.009651056372703432
169,3306.0,4,0.8,0.12663716321216362,0.03703041408948322,0.013871398316347136,0.0158722947534423,0.014179018820701463,0.014592195344761565,0.12663716321216362
170,188.0,2,0.4,0.06919063486873668,0.014414568496739593,0.0003901950306252319,0.00039759286312056173,0.06919063486873668,0.0011967949038263052,0.0008976248173891788
171,2333.0,0,0.0,0.05990769878747629,0.0157333006995447,0.05990769878747629,0.00492580491165563,0.005009127752653655,0.004164501979463347,0.004659370066474566
172,3721.0,3,0.6,0.12279448422880007,0.0366921528525171,0.015291832496085808,0.015220480726301427,0.014852622967705608,0.12279448422880007,0.015301343843692566
173,91.0,3,0.6,0.05110732013255127,0.010777907772715336,0.0004071439330035503,0.00042488535546366806,0.0005304201971889446,0.05110732013255127,0.0014197692453692438
174,542.0,4,0.8,0.05713195320058754,0.012497964962745394,0.0013526901346086499,0.001310052663580718,0.0012941566322750041,0.001400972182675055,0.05713195320058754
175,18.0,0,0.0,0.0009232616470085046,0.00043719193133446123,0.0009232616470085046,0.00040440420979350497,0.0005177330978632349,0.0002429673792670014,9.759332274006055e-05
176,2.0,2,0.4,0.0011174829087247224,0.00022349658174494448,0.0,0.0,0.0011174829087247224,0.0,0.0
177,328.0,1,0.2,0.045841547823696385,0.00951833614277376,0.00043119119638322336,0.045841547823696385,0.00025143489218514155,0.0005225199979431886,0.0005449868036608652
178,40.0,4,0.8,0.006659669684465703,0.0017913461426687662,0.00038230467743852626,0.000336769724467758,0.00031751488106692436,0.0012604717459049207,0.006659669684465703
179,1.0,2,0.4,0.00013512698597996546,2.7025397195993092e-05,0.0,0.0,0.00013512698597996546,0.0,0.0
180,1138.0,0,0.0,0.057504284917629794,0.013747771754479481,0.057504284917629794,0.002976525782627209,0.0022743227704916185,0.0029766804467947086,0.0030070448548540725
181,3606.0,0,0.0,0.12915469717122705,0.03743360406480273,0.12915469717122705,0.014522414017032243,0.014508867840583695,0.01452603875446296,0.0144560025407077
182,10820.0,2,0.4,0.12067166669498165,0.051101901039846756,0.03392575684563688,0.034172617451708014,0.12067166669498165,0.03165370701135606,0.0350857571955512
183,2012.0,3,0.6,0.05746540489708204,0.013440216323784292,0.002740086947223569,0.002148833525678081,0.0027176815453875893,0.05746540489708204,0.0021290747035501863
184,4167.0,2,0.4,0.12537168639306553,0.03738071188424265,0.015423121405253275,0.015447380370685498,0.12537168639306553,0.015281537398216832,0.015379833853992083
185,5209.0,2,0.4,0.1274155856119537,0.045866173707715806,0.025978304293844713,0.024199099871918848,0.1274155856119537,0.0257052017337694,0.02603267702709238
186,3895.0,1,0.2,0.06087788767626679,0.01608113928428411,0.0051989649030286895,0.06087788767626679,0.004541448714656581,0.005224912924299815,0.004562482203168664
187,5531.0,3,0.6,0.12867935971076339,0.04134465674582374,0.020562400953430135,0.0191606136470816,0.017914565528164075,0.12867935971076339,0.020406343889679494
188,8007.0,1,0.2,0.1231763201582265,0.04933107988937202,0.0296833396629454,0.1231763201582265,0.030568861774814746,0.03361274830729335,0.029614129543580118
189,1961.0,2,0.4,0.056590353392448715,0.013684519069888355,0.00307279830971543,0.0028975872115560766,0.056590353392448715,0.0028550944268715813,0.003006762008849966
190,2573.0,0,0.0,0.12371147797311907,0.03215504629595173,0.12371147797311907,0.009308197666367066,0.009227160619903432,0.009256289760298143,0.009272105460070968
191,8947.0,0,0.0,0.13322511384393865,0.05332759989030398,0.13322511384393865,0.033758268386909124,0.03168959459310973,0.033085559238605546,0.034879463388956825
192,337.0,1,0.2,0.04678793805780931,0.009982728319555023,0.0005017832491826964,0.04678793805780931,0.000985257015557337,0.0008328639996600962,0.0008057992755656832
193,360.0,0,0.0,0.10667759610218672,0.02202356564005261,0.10667759610218672,0.0011045226622976082,0.000495726047181622,0.0009728532635554733,0.0008671301250416316
194,258.0,1,0.2,0.08820566414020309,0.019194236298842603,0.0020899994359762876,0.08820566414020309,0.0020777605975618313,0.0014178769925663806,0.002179880327905441
195,76.0,1,0.2,0.016173229272688924,0.003426248249028139,0.0006091270080267497,0.016173229272688924,0.00015561487678681098,5.3333549501425054e-05,0.00013993653813678032
196,51.0,3,0.6,0.019742094838089447,0.004153453329587985,0.0002642825751437884,0.0002646293808481002,0.00023950981035803632,0.019742094838089447,0.0002567500435005513
197,338.0,3,0.6,0.10800210475095125,0.023774445434540874,0.0025480004500164906,0.0022598277308076135,0.0037516146471121264,0.10800210475095125,0.002310679593816901
198,9.0,4,0.8,0.002347251012394734,0.0004694502024789468,0.0,0.0,0.0,0.0,0.002347251012394734
199,29.0,0,0.0,0.021298157518980263,0.004292364968965718,0.021298157518980263,0.0001636673258483266,0.0,0.0,0.0
200,747.0,0,0.0,0.11566620923761693,0.025792972703880018,0.11566620923761693,0.003064359820342588,0.004092352335250232,0.003065023945813515,0.003076918180376821
201,10.0,0,0.0,0.002992491658112729,0.0005984983316225459,0.002992491658112729,0.0,0.0,0.0,0.0
202,23.0,4,0.8,0.017969539235319534,0.0035939078470639068,0.0,0.0,0.0,0.0,0.017969539235319534
203,298.0,4,0.8,0.10550023436363082,0.022605369946908548,0.00153846905250436,0.0017694547190322467,0.0015929823660476732,0.0026257092333276406,0.10550023436363082
204,16.0,0,0.0,0.005917184573691286,0.0012105166702622533,0.005917184573691286,0.0,0.0,7.715306931738565e-05,5.8245708302594706e-05
205,21.0,0,0.0,0.016320580586658404,0.003264116117331681,0.016320580586658404,0.0,0.0,0.0,0.0
206,244.0,2,0.4,0.08690337888292592,0.01835845715472536,0.00103522386859241,0.0009858381525897273,0.08690337888292592,0.0013150370187334113,0.0015528078507853313
207,3.0,2,0.4,0.0008991864652536933,0.00017983729305073864,0.0,0.0,0.0008991864652536933,0.0,0.0
208,9.0,0,0.0,0.006825926798564309,0.0015610579205300222,0.006825926798564309,0.0,0.0,0.0,0.0009793628040858026
209,371.0,0,0.0,0.11414272521788256,0.024127223663071358,0.11414272521788256,0.001320225328180785,0.001888456304995715,0.001314045576623025,0.001970665887674708
210,1.0,0,0.0,0.00046610574216482154,9.32211484329643e-05,0.00046610574216482154,0.0,0.0,0.0,0.0
211,2.0,4,0.8,0.0012714239745511215,0.0002542847949102243,0.0,0.0,0.0,0.0,0.0012714239745511215
212,7.0,2,0.4,0.0033257133167854855,0.0007025769186743521,9.265402004352634e-05,9.451725654274868e-05,0.0033257133167854855,0.0,0.0
213,1.0,0,0.0,0.0001901168002982812,3.802336005965624e-05,0.0001901168002982812,0.0,0.0,0.0,0.0
215,17.0,2,0.4,0.010380761581103886,0.002162565132809077,6.980591845317473e-05,0.00011963970869003398,0.010380761581103886,0.00011090840497248098,0.0001317100508258097
