state,visit_count,best_action,best_subsidy,best_q_value,avg_q_value,q_action_0,q_action_1,q_action_2,q_action_3,q_action_4
0,1752.0,2,0.4,1325.3007849340572,265.92149306492706,1.1767377006,0.5675965387799812,1325.3007849340572,1.3724788,1.1898673511981668
1,56.0,0,0.0,1882.2982957772638,396.2292505554161,1882.2982957772638,31.83618102493623,32.791504220491845,4.020285291283769,30.199986463104892
3,1876.0,4,0.8,1336.8113959726425,267.89027594101583,0.808094637,0.45508038453150007,0.5335688387799812,0.8432398721250002,1336.8113959726425
4,40.0,1,0.2,1726.7650131831256,385.4365968796376,13.383816757886173,1726.7650131831256,95.16164150410816,46.87409896418734,44.99841398888052
6,2345.0,4,0.8,1328.2886404081369,266.11467340841403,0.32853333333333334,0.3490666666666667,1.0149145006,0.5922121333333334,1328.2886404081369
7,2.0,0,0.0,113.04729636209021,22.609459272418043,113.04729636209021,0.0,0.0,0.0,0.0
9,1109.0,0,0.0,1309.3004646209874,262.5588082704952,1309.3004646209874,0.48878755414103275,1.486862988673731,0.4369260000000001,1.081000188673731
12,3.0,3,0.6,3.606945773226214,1.474140685115054,2.641352926089747,0.0,0.0,3.606945773226214,1.1224047262593093
15,4.0,2,0.4,1.7013405633780672,0.9467726209400216,0.8793992907220404,1.3947082506,1.7013405633780672,0.0,0.7584150000000002
18,2577.0,3,0.6,1403.458226418842,282.07656864614944,0.8493333333333333,1.8937163175517981,1.9604483141075606,1403.458226418842,2.221118846912488
19,4510.0,3,0.6,2557.0467397743923,512.3240790798785,1.451401875,0.9778518749999998,1.208851875,2557.0467397743923,0.93555
20,74.0,2,0.4,2180.5517098261544,463.82771132965206,8.456018945076606,48.243715346534245,2180.5517098261544,43.14145655492369,38.74565597557199
21,2213.0,3,0.6,1355.1840324203627,272.0695733365375,1.615414709715417,0.656215,0.817283102609183,1355.1840324203627,2.0749214499999997
22,3900.0,3,0.6,2526.762405666451,506.86357373231203,0.9422524788045689,3.278450000000001,2.4433586413045694,2526.762405666451,0.8914018750000001
23,67.0,0,0.0,2154.4644622308497,445.20609349573203,2154.4644622308497,21.77742949196451,24.096857295034056,7.386493624022484,18.30522483678935
24,239.0,1,0.2,1431.5560958789522,287.4128493724781,1.7956158427972608,1431.5560958789522,1.001745382922168,1.4948204577188142,1.2159693000000003
25,1081.0,0,0.0,2569.4525967452846,515.6413107980696,2569.4525967452846,2.3989849676089166,2.0549286564647047,2.3137102316101954,1.9863333893800297
26,79.0,3,0.6,2115.332633594129,458.4532697301982,45.259759173543614,48.14199064957947,47.094524239704725,2115.332633594129,36.4374409940336
27,167.0,0,0.0,1230.9327198858668,247.11555530546565,1230.9327198858668,0.9741068787415232,1.15230437979758,1.1515453829221682,1.3671
28,25.0,3,0.6,250.4471561362037,51.65061961050166,1.1571232750000002,2.3062200000000006,2.0801200000000004,250.4471561362037,2.262478641304569
29,49.0,2,0.4,1870.366622326094,408.37463356517367,6.2100967111381,43.981947066295916,1870.366622326094,47.92492936923777,73.3895723531022
30,4.0,4,0.8,5.012158894264189,2.7943992893213716,1.4332519687472534,0.0,3.1705354393318355,4.356050144263579,5.012158894264189
32,4.0,0,0.0,332.87212104931393,66.57442420986278,332.87212104931393,0.0,0.0,0.0,0.0
33,1.0,4,0.8,1.9466158427867062,0.3893231685573412,0.0,0.0,0.0,0.0,1.9466158427867062
34,1.0,2,0.4,1.3302550015377577,0.2660510003075515,0.0,0.0,1.3302550015377577,0.0,0.0
35,2.0,0,0.0,157.2742986416007,31.454859728320137,157.2742986416007,0.0,0.0,0.0,0.0
36,2397.0,4,0.8,1331.2808394747717,267.4011852396335,1.7260451515006914,2.1288755833333335,1.2358641063930247,0.6343018821688493,1331.2808394747717
37,389.0,1,0.2,2538.2505381502388,509.4029436798413,2.2994434498772027,2538.2505381502388,1.9009632096449032,2.437173589445589,2.1266000000000003
