state,visit_count,best_action,best_subsidy,best_q_value,avg_q_value,q_action_0,q_action_1,q_action_2,q_action_3,q_action_4
0,5427.0,1,0.2,2604.851595319404,521.8727417849216,0.6078269570886334,2604.851595319404,1.5735412000000002,0.38539021512530003,1.9453552329895016
1,25.0,0,0.0,2062.7954035009134,423.33507041641553,2062.7954035009134,0.0,53.879948581164335,0.0,0.0
3,4905.0,4,0.8,2582.2213721820267,517.235979145857,0.9451200921749999,0.4269310151253001,2.0293917899578173,0.5570806500000001,2582.2213721820267
4,12.0,0,0.0,1448.597928331099,289.7195856662198,1448.597928331099,0.0,0.0,0.0,0.0
6,1767.0,1,0.2,2585.4495423120097,518.1332251796996,2.2685945333333337,2585.4495423120097,0.8644936237553001,0.7392,1.3442954294
7,3.0,0,0.0,293.67419478496043,58.734838956992085,293.67419478496043,0.0,0.0,0.0,0.0
9,317.0,0,0.0,2480.6478716548036,497.38758697655084,2480.6478716548036,1.6090159755517641,1.0040289499902686,2.870954411934403,0.8060638904742232
10,13.0,1,0.2,1302.9994746915577,260.59989493831154,0.0,1302.9994746915577,0.0,0.0,0.0
12,12.0,3,0.6,89.99509920456553,22.66791734759363,2.0836588408793744,1.237317814492948,8.477955892712409,89.99509920456553,11.545554985317885
15,4.0,1,0.2,4.517474928371293,2.405806508758336,4.247348671180979,4.517474928371293,0.0,3.2642089442394067,0.0
18,5317.0,2,0.4,2652.589437797268,531.6672267737275,1.0829000000000002,0.8334508,2652.589437797268,1.8130852713695527,2.01726
19,6148.0,1,0.2,4057.5421364764843,813.1628260162221,2.31,4057.5421364764843,1.82946225,2.689819362297375,1.4427119923290115
20,20.0,1,0.2,1500.1341141983228,345.284414489737,164.78082314420897,1500.1341141983228,22.66194087577618,0.0,38.84519423037699
21,4301.0,0,0.0,2536.113284671929,508.57203510173156,2536.113284671929,1.5665193949949587,1.8803008000000003,1.9288512467391472,1.3712193949949587
22,5917.0,0,0.0,4040.241863230723,809.5664630834758,4040.241863230723,2.2839431074775,2.2848334302500004,1.196973656599097,1.824701992329011
23,8.0,2,0.4,841.4386574496621,177.30752342613977,45.0989596810367,0.0,841.4386574496621,0.0,0.0
24,488.0,4,0.8,2581.2164826644544,517.3447622500173,1.490068249144102,0.8747119229333333,2.0384,1.1041484135551949,2581.2164826644544
25,2200.0,3,0.6,4051.618505837219,811.9103622016094,1.9734176863328465,1.5117794999999998,1.4978030354982916,4051.618505837219,2.9503049489969015
26,94.0,0,0.0,3530.7145563829936,713.6820292998613,3530.7145563829936,19.694415745940315,3.6650545135693364,9.76174282690041,4.5743770299029185
27,428.0,2,0.4,2501.854093592389,501.3422557049829,0.7156931536301334,1.632171318276331,2501.854093592389,1.7308965881427725,0.7784238724760411
28,359.0,1,0.2,3979.7354373840662,798.1505472816139,3.222089500000001,3979.7354373840662,3.1590776863328474,3.450463181071124,1.1856686565990968
29,112.0,1,0.2,3693.93307136664,757.2524364493952,25.507898462176197,3693.93307136664,8.956015035755888,17.20654633939183,40.6586510430115
30,84.0,0,0.0,2080.866550094648,418.14534468481753,2080.866550094648,1.344635834424824,1.780804570852041,4.3583449392193385,2.3763879849429976
31,32.0,4,0.8,2224.394667559822,458.4544778731305,3.958217959517574,31.589591720818778,30.684267072358157,1.6456450531360092,2224.394667559822
32,63.0,1,0.2,3322.986520918957,688.5613485446895,14.971497643002628,3322.986520918957,46.18534978628494,18.276086335466985,40.38728803973629
33,46.0,0,0.0,1715.1365988350396,354.473618352864,1715.1365988350396,57.23149292928024,0.0,0.0,0.0
34,26.0,2,0.4,2121.2686159993928,432.63003353613277,3.0467083033535363,38.83484337791754,2121.2686159993928,0.0,0.0
35,12.0,3,0.6,1053.9433296022737,233.67050884989263,31.65456157051724,82.75465307667224,0.0,1053.9433296022737,0.0
36,1503.0,0,0.0,2470.680541699642,495.08695866751185,2470.680541699642,0.6531408333333334,1.5516666666666667,1.4751366379166668,1.0743075000000002
37,695.0,3,0.6,4062.8096500826273,814.3532893565209,3.042036028964042,1.6518476669328566,1.8713776451673447,4062.8096500826273,2.3915353589129285
38,1691.0,0,0.0,3995.200540720911,801.5886025179,3995.200540720911,1.785445986564065,2.6502517345500003,4.65596775,3.650806397475802
39,2796.0,0,0.0,2472.941654534719,496.1979541462007,2472.941654534719,2.0342011848871766,2.2701452932840187,1.7781697181135414,1.9656
40,494.0,1,0.2,3912.963339204045,784.6716588409581,0.8825245333333334,3912.963339204045,3.5089192289640416,1.5472036073815303,4.456307631066666
41,3045.0,4,0.8,4057.0730377244754,814.1416995074821,5.126990749999997,4.062931014935186,1.9662171479999992,2.4793208999999994,4057.0730377244754
42,2948.0,2,0.4,2540.484044682516,508.8939499242683,1.1408075000000002,0.7622972000000001,2540.484044682516,0.8973720363991252,1.1852282024262946
43,10851.0,4,0.8,4103.426139886723,823.6098764892115,2.294040736829026,4.835775,3.4436025407148643,4.04982428179064,4103.426139886723
44,15075.0,3,0.6,3916.699692542647,785.6428679072578,5.712612001758637,1.9582761017586372,2.3378858921249996,3916.699692542647,1.505872998
45,2645.0,4,0.8,2509.208035818436,503.10688212166013,1.3491974306810421,1.636908,1.6844965131833565,1.655772846,2509.208035818436
46,6346.0,4,0.8,4095.6363349163275,821.5332573441152,3.4147081812214584,2.017447803,3.9817081812214576,2.6160876388050505,4095.6363349163275
47,9163.0,4,0.8,4065.867150660877,814.8529369439246,1.2855737999999999,1.6577015017499996,2.870723520432348,2.5835352365640643,4065.867150660877
48,2683.0,3,0.6,2561.4786534607883,513.9925772134311,0.7315,2.906970986869794,2.6121115652475733,2561.4786534607883,2.2336500542497713
49,724.0,3,0.6,4069.6345517093046,817.4623146049278,5.24859567539002,4.843746431965253,4.366924281790639,4069.6345517093046,3.217754926188084
50,550.0,4,0.8,3857.3017494602796,775.1456941562606,6.43234341452548,4.280099732175086,3.398333526846773,4.315944647475802,3857.3017494602796
51,23.0,1,0.2,1220.2163834444284,244.2690393984821,0.0,1220.2163834444284,1.1288135479822743,0.0,0.0
52,2253.0,3,0.6,4128.051589554143,829.7973882991937,4.955928016741394,6.150007852025984,5.325229276403253,4128.051589554143,4.504186796654418
53,539.0,0,0.0,4010.599934825914,806.7914065423146,4010.599934825914,3.620765042124998,8.346185366961905,9.697743134447302,1.692404342125
54,32.0,2,0.4,1336.6752244293514,283.2331143494204,2.872816125688063,38.96419883034923,1336.6752244293514,2.1038953329088357,35.549437028804405
55,202.0,4,0.8,3797.5505757834876,764.9326044274412,9.032286992225385,2.8513333333333333,8.020428088824698,7.208397939335298,3797.5505757834876
56,1603.0,4,0.8,3881.713965040626,781.6636431915578,8.586795131557945,4.964067536517726,7.598450816077459,5.454937433009531,3881.713965040626
57,51.0,3,0.6,1863.9330717046819,375.5869605150182,2.6850703143400825,2.2398762706251225,2.2994984810218653,1863.9330717046819,6.7772858044221485
58,99.0,0,0.0,3565.65211073964,728.2196845474175,3565.65211073964,0.0,15.669923275814268,0.0,59.776388721632856
59,971.0,4,0.8,3991.0712404811284,803.6016080478444,2.8185480632945294,11.42590557330539,10.460185525091477,2.23216059640197,3991.0712404811284
60,99.0,1,0.2,2110.9975840714865,429.0180887772809,22.592867321375397,2110.9975840714865,6.307686572793435,2.8127111822484725,2.379594738500591
61,113.0,1,0.2,3609.1288145251174,752.0554583495982,5.473383961400269,3609.1288145251174,61.94608268795572,24.68147052282321,59.047540050694195
62,1885.0,4,0.8,3998.879825309663,804.5289810782832,4.315699963292842,4.7546991446488365,9.34532083549299,5.349360138318632,3998.879825309663
63,84.0,2,0.4,1982.3571735081364,404.69694512990645,0.0,0.9500400000000001,1982.3571735081364,5.473639585623585,34.70387255577223
64,75.0,1,0.2,3238.174295005356,661.7984029077354,22.305289540507836,3238.174295005356,34.84074377856723,9.875013420296767,3.7966727939493015
65,1999.0,3,0.6,4005.255737197584,806.3778763662351,5.835701000949314,3.855542287342131,7.426108766589907,4005.255737197584,9.516292578710377
66,40.0,1,0.2,1476.891339995927,295.60880133251874,0.0,1476.891339995927,0.0,1.1526666666666667,0.0
67,7.0,0,0.0,768.0189985000823,153.60379970001645,768.0189985000823,0.0,0.0,0.0,0.0
68,19.0,1,0.2,1377.6389941464702,286.92579173798356,9.28417218914049,1377.6389941464702,10.925482337178842,21.785011581956518,14.995298435171746
70,6.0,3,0.6,356.364745221025,71.27294904420499,0.0,0.0,0.0,356.364745221025,0.0
